transaction_id,amount,payment_method,failure_reason,customer_id,customer_transaction_count,customer_success_rate,customer_failure_rate,customer_total_spend,average_order_value,previous_retry_count,time_since_last_success,hour_of_day,day_of_week,merchant_success_rate,payment_method_success_rate,recent_failure_rate,recoverable,recovery_probability
tx_001186,22283682,card,temporary_timeout,cust_00377,8,0.875,0.125,182096.9,22762.11,2,18,20,0,0.9009,0.969,0.1962,0,0.3617
tx_001187,11393034,netbanking,network_error,cust_00099,35,0.8,0.2,160799.58,4594.27,2,140,10,5,0.9009,0.819,0.2852,1,0.388
tx_001188,25944046,emi,gateway_degradation,cust_00492,18,0.8889,0.1111,121827.01,6768.17,5,179,15,6,0.9009,0.8416,0.0495,0,0.3909
tx_001189,28893210,card,card_declined,cust_00155,16,0.9375,0.0625,235178.31,14698.64,4,117,3,3,0.9009,0.969,0.0238,0,0.0341
tx_001190,11754867,netbanking,authentication_failed,cust_00409,50,0.92,0.08,15341.93,306.84,0,168,3,2,0.9009,0.819,0.1596,1,0.3491
tx_001191,2277933,emi,authentication_failed,cust_00436,40,0.85,0.15,98424.94,2460.62,0,170,20,3,0.9009,0.8416,0.0979,0,0.332
tx_001192,39398804,upi,network_error,cust_00038,28,0.6071,0.3929,189750.62,6776.81,1,154,17,1,0.9009,0.8039,0.28,0,0.5863
tx_001193,1355049,wallet,authentication_failed,cust_00112,38,0.8684,0.1316,21581.06,567.92,4,130,6,6,0.9009,0.9274,0.0218,0,0.303
tx_001194,32587578,netbanking,insufficient_funds,cust_00419,42,0.9762,0.0238,249170.96,5932.64,1,95,21,6,0.9009,0.819,0.2508,1,0.2401
tx_001195,29139389,emi,gateway_degradation,cust_00369,28,0.2857,0.7143,48551.41,1733.98,4,179,8,1,0.9009,0.8416,0.5545,0,0.3
tx_001196,46471575,emi,card_declined,cust_00198,26,0.1154,0.8846,175906.85,6765.65,4,50,21,1,0.9009,0.8416,0.8309,0,0.02
tx_001197,34940792,netbanking,user_cancelled,cust_00206,19,0.8421,0.1579,194447.11,10234.06,1,8,14,6,0.9009,0.819,0.1038,0,0.1364
tx_001198,9495124,card,user_cancelled,cust_00220,33,0.2121,0.7879,47304.62,1433.47,4,159,19,1,0.9009,0.969,0.8407,0,0.02
tx_001199,38501119,card,authentication_failed,cust_00041,47,0.9149,0.0851,123750.71,2632.99,1,8,7,1,0.9009,0.969,0.0893,1,0.2846
tx_001200,37750107,wallet,insufficient_funds,cust_00141,49,0.8571,0.1429,200469.71,4091.22,3,109,15,4,0.9009,0.9274,0.1406,1,0.2307
tx_001201,4681530,emi,network_error,cust_00069,58,0.9483,0.0517,126829.32,2186.71,3,22,12,1,0.9009,0.8416,0.1193,0,0.4421
tx_001202,15862637,upi,card_declined,cust_00260,16,0.625,0.375,113887.13,7117.95,5,165,6,6,0.9009,0.8039,0.2657,0,0.0207
tx_001203,19606145,upi,card_declined,cust_00131,33,0.9394,0.0606,113852.33,3450.07,3,3,13,1,0.9009,0.8039,0.2198,0,0.1071
tx_001204,39414514,netbanking,card_declined,cust_00116,4,1.0,0.0,154233.34,38558.34,4,18,13,6,0.9009,0.819,0.1579,0,0.1131
tx_001205,34515936,emi,card_declined,cust_00417,4,0.75,0.25,155082.53,38770.63,1,21,14,1,0.9009,0.8416,0.1431,0,0.0406
tx_001206,12037879,wallet,card_declined,cust_00269,48,0.875,0.125,247947.73,5165.58,3,91,17,3,0.9009,0.9274,0.1396,0,0.0688
tx_001207,25502897,wallet,network_error,cust_00480,34,0.8824,0.1176,38823.66,1141.87,1,9,0,3,0.9009,0.9274,0.0533,1,0.5525
tx_001208,24865637,wallet,insufficient_funds,cust_00199,43,0.7442,0.2558,155279.25,3611.15,3,176,9,5,0.9009,0.9274,0.2052,0,0.171
tx_001209,46233398,card,card_declined,cust_00022,48,0.9375,0.0625,8189.05,170.61,5,55,21,1,0.9009,0.969,0.1861,0,0.021
tx_001210,16352235,emi,gateway_degradation,cust_00259,54,0.1667,0.8333,213945.14,3961.95,0,139,3,6,0.9009,0.8416,0.8432,0,0.3
tx_001211,18562549,upi,network_error,cust_00453,38,0.8684,0.1316,94495.13,2486.71,4,120,9,4,0.9009,0.8039,0.1464,0,0.6169
tx_001212,6837469,wallet,authentication_failed,cust_00167,9,0.7778,0.2222,126156.41,14017.38,5,165,18,4,0.9009,0.9274,0.3371,1,0.2657
tx_001213,42604141,card,user_cancelled,cust_00039,40,0.95,0.05,157013.56,3925.34,0,78,13,0,0.9009,0.969,0.0007,0,0.1864
tx_001214,16964329,emi,user_cancelled,cust_00207,52,0.9231,0.0769,116510.88,2240.59,1,177,2,6,0.9009,0.8416,0.0984,0,0.0992
tx_001215,8184220,wallet,gateway_degradation,cust_00402,23,0.913,0.087,65416.07,2844.18,0,88,22,3,0.9009,0.9274,0.1712,1,0.5822
tx_001216,15289723,wallet,network_error,cust_00327,49,0.4694,0.5306,117455.44,2397.05,3,133,21,6,0.9009,0.9274,0.6948,0,0.4525
tx_001217,33437674,netbanking,card_declined,cust_00160,50,0.9,0.1,147282.41,2945.65,4,39,8,6,0.9009,0.819,0.1365,0,0.0276
tx_001218,1447506,upi,insufficient_funds,cust_00029,43,0.6977,0.3023,125510.67,2918.85,5,29,8,1,0.9009,0.8039,0.3398,1,0.2217
tx_001219,2662497,upi,temporary_timeout,cust_00249,33,0.9091,0.0909,210380.32,6375.16,3,140,9,0,0.9009,0.8039,0.0277,0,0.7086
tx_001220,37638791,card,card_declined,cust_00069,58,0.9483,0.0517,126829.32,2186.71,1,22,12,5,0.9009,0.969,0.0,0,0.1527
tx_001221,20991857,card,user_cancelled,cust_00022,48,0.9375,0.0625,8189.05,170.61,5,55,22,4,0.9009,0.969,0.0,0,0.0766
tx_001222,36574056,card,card_declined,cust_00489,46,0.6087,0.3913,42633.82,926.82,4,130,8,6,0.9009,0.969,0.411,0,0.02
tx_001223,44787716,wallet,user_cancelled,cust_00243,47,0.3404,0.6596,13214.64,281.16,1,56,15,2,0.9009,0.9274,0.7213,0,0.03
tx_001224,16105934,emi,user_cancelled,cust_00385,31,0.871,0.129,629.43,20.3,3,10,11,0,0.9009,0.8416,0.1094,0,0.0682
tx_001225,31765119,netbanking,temporary_timeout,cust_00296,19,0.8947,0.1053,85199.7,4484.19,1,123,3,2,0.9009,0.819,0.065,1,0.4847
tx_001226,37155967,upi,network_error,cust_00367,28,0.6429,0.3571,209873.88,7495.5,5,143,22,0,0.9009,0.8039,0.3671,0,0.5805
tx_001227,43157599,wallet,insufficient_funds,cust_00229,57,0.5263,0.4737,135443.73,2376.21,4,135,1,1,0.9009,0.9274,0.4721,0,0.1601
tx_001228,19686008,wallet,gateway_degradation,cust_00496,18,1.0,0.0,15552.54,864.03,5,86,5,4,0.9009,0.9274,0.0,1,0.5315
tx_001229,20979030,netbanking,card_declined,cust_00232,14,0.9286,0.0714,163533.08,11680.93,4,106,15,2,0.9009,0.819,0.0,0,0.1099
tx_001230,1603000,upi,insufficient_funds,cust_00149,31,0.9355,0.0645,154269.09,4976.42,1,10,7,6,0.9009,0.8039,0.0177,0,0.3683
tx_001231,37199013,card,network_error,cust_00102,41,0.6585,0.3415,66982.6,1633.72,1,115,18,3,0.9009,0.969,0.3667,0,0.2913
tx_001232,46933377,card,user_cancelled,cust_00465,43,0.8605,0.1395,228978.34,5325.08,2,96,20,5,0.9009,0.969,0.2647,0,0.0282
tx_001233,38575400,wallet,user_cancelled,cust_00107,46,0.913,0.087,134090.98,2915.02,2,59,7,1,0.9009,0.9274,0.066,1,0.1246
tx_001234,10674605,netbanking,gateway_degradation,cust_00351,18,0.8889,0.1111,168846.77,9380.38,1,51,16,2,0.9009,0.819,0.1787,1,0.47
tx_001235,23954739,netbanking,user_cancelled,cust_00414,16,0.875,0.125,89663.72,5603.98,0,10,5,3,0.9009,0.819,0.1727,0,0.1396
tx_001236,25557376,emi,gateway_degradation,cust_00275,5,0.8,0.2,58204.49,11640.9,1,107,15,5,0.9009,0.8416,0.2444,1,0.3686
tx_001237,44137987,wallet,network_error,cust_00070,46,0.9565,0.0435,50344.03,1094.44,4,105,19,5,0.9009,0.9274,0.0785,0,0.5604
tx_001238,41660067,card,card_declined,cust_00099,35,0.8,0.2,160799.58,4594.27,0,140,9,6,0.9009,0.969,0.2507,0,0.0869
tx_001239,24256616,emi,authentication_failed,cust_00350,11,0.3636,0.6364,69150.56,6286.41,2,24,8,2,0.9009,0.8416,0.855,1,0.175
tx_001240,27299190,upi,user_cancelled,cust_00276,50,0.98,0.02,152887.15,3057.74,2,46,7,0,0.9009,0.8039,0.0,0,0.197
tx_001241,20293209,upi,network_error,cust_00136,40,0.875,0.125,166588.34,4164.71,1,179,15,3,0.9009,0.8039,0.0012,0,0.7401
tx_001242,19455106,netbanking,insufficient_funds,cust_00288,47,0.8723,0.1277,216460.35,4605.54,2,162,15,3,0.9009,0.819,0.1509,1,0.2071
tx_001243,8635995,upi,card_declined,cust_00419,42,0.9762,0.0238,249170.96,5932.64,2,95,9,0,0.9009,0.8039,0.1996,0,0.1274
tx_001244,4049312,netbanking,authentication_failed,cust_00486,51,0.9804,0.0196,192807.92,3780.55,4,68,2,3,0.9009,0.819,0.1903,0,0.244
tx_001245,27027024,card,temporary_timeout,cust_00209,14,0.1429,0.8571,200613.92,14329.57,3,100,13,5,0.9009,0.969,0.7278,0,0.305
tx_001246,30821501,netbanking,authentication_failed,cust_00378,20,1.0,0.0,115571.62,5778.58,1,57,16,4,0.9009,0.819,0.0497,0,0.3886
tx_001247,9488981,emi,insufficient_funds,cust_00488,12,0.9167,0.0833,108972.56,9081.05,1,121,17,6,0.9009,0.8416,0.0,0,0.2708
tx_001248,17965886,card,authentication_failed,cust_00440,13,0.6923,0.3077,1865.54,143.5,3,84,15,2,0.9009,0.969,0.2072,0,0.1586
tx_001249,42848275,emi,network_error,cust_00327,49,0.4694,0.5306,117455.44,2397.05,1,133,8,0,0.9009,0.8416,0.5831,0,0.3252
tx_001250,32695125,netbanking,card_declined,cust_00046,5,1.0,0.0,121921.25,24384.25,5,15,3,2,0.9009,0.819,0.0906,0,0.0513
tx_001251,48206294,upi,authentication_failed,cust_00280,4,0.5,0.5,130297.4,32574.35,3,143,14,1,0.9009,0.8039,0.5452,0,0.3402
tx_001252,42788429,netbanking,card_declined,cust_00003,31,0.9032,0.0968,231727.86,7475.09,4,67,15,5,0.9009,0.819,0.0672,0,0.0787
tx_001253,8649946,emi,gateway_degradation,cust_00204,8,1.0,0.0,72412.95,9051.62,4,177,18,4,0.9009,0.8416,0.0,1,0.4498
tx_001254,38763041,emi,network_error,cust_00153,52,0.9423,0.0577,36710.0,705.96,0,103,3,3,0.9009,0.8416,0.0801,1,0.4946
tx_001255,47098034,wallet,network_error,cust_00164,37,0.7568,0.2432,196964.34,5323.36,3,57,2,6,0.9009,0.9274,0.1763,1,0.458
tx_001256,15818285,netbanking,temporary_timeout,cust_00076,50,0.38,0.62,35514.73,710.29,5,19,7,6,0.9009,0.819,0.6355,0,0.395
tx_001257,32793227,emi,authentication_failed,cust_00017,48,0.8542,0.1458,166380.29,3466.26,3,141,15,2,0.9009,0.8416,0.1711,0,0.2303
tx_001258,2425098,card,insufficient_funds,cust_00421,7,0.8571,0.1429,201644.65,28806.38,3,104,16,3,0.9009,0.969,0.2766,0,0.1235
tx_001259,20854842,emi,user_cancelled,cust_00114,25,0.48,0.52,195764.71,7830.59,4,107,0,1,0.9009,0.8416,0.7954,0,0.02
tx_001260,3041886,netbanking,authentication_failed,cust_00141,49,0.8571,0.1429,200469.71,4091.22,1,109,19,5,0.9009,0.819,0.1114,1,0.307
tx_001261,27555053,emi,user_cancelled,cust_00287,32,0.9375,0.0625,142698.49,4459.33,2,141,18,4,0.9009,0.8416,0.0445,1,0.1349
tx_001262,5848178,upi,user_cancelled,cust_00419,42,0.9762,0.0238,249170.96,5932.64,4,95,8,1,0.9009,0.8039,0.0,0,0.1764
tx_001263,30275429,emi,network_error,cust_00001,13,0.9231,0.0769,243917.78,18762.91,3,17,12,0,0.9009,0.8416,0.1376,0,0.4226
tx_001264,45965804,upi,temporary_timeout,cust_00079,51,0.9608,0.0392,27731.43,543.75,0,4,20,5,0.9009,0.8039,0.0,1,0.8109
tx_001265,14004311,wallet,insufficient_funds,cust_00200,59,0.322,0.678,225880.3,3828.48,1,137,13,4,0.9009,0.9274,0.7299,0,0.16
tx_001266,14165740,upi,insufficient_funds,cust_00120,51,0.8235,0.1765,29717.34,582.69,3,22,18,3,0.9009,0.8039,0.047,0,0.2678
tx_001267,46438894,netbanking,card_declined,cust_00004,25,0.76,0.24,111131.84,4445.27,1,148,3,6,0.9009,0.819,0.288,0,0.02
tx_001268,36825570,upi,insufficient_funds,cust_00275,5,0.8,0.2,58204.49,11640.9,5,107,11,2,0.9009,0.8039,0.1856,0,0.2397
tx_001269,34758237,emi,gateway_degradation,cust_00018,18,0.7778,0.2222,114999.49,6388.86,5,140,17,5,0.9009,0.8416,0.2003,1,0.3155
tx_001270,48674070,emi,gateway_degradation,cust_00132,27,0.8148,0.1852,114907.75,4255.84,5,53,0,5,0.9009,0.8416,0.4097,1,0.3026
tx_001271,5653773,emi,user_cancelled,cust_00124,32,0.9062,0.0938,39824.11,1244.5,0,57,6,0,0.9009,0.8416,0.0841,0,0.1675
tx_001272,42281368,emi,network_error,cust_00091,31,0.7419,0.2581,98710.8,3184.22,2,122,12,3,0.9009,0.8416,0.1355,0,0.3538
tx_001273,33098711,wallet,user_cancelled,cust_00459,53,0.9811,0.0189,107542.02,2029.09,2,114,14,2,0.9009,0.9274,0.0,0,0.2071
tx_001274,40140108,upi,user_cancelled,cust_00324,11,0.9091,0.0909,80722.48,7338.41,0,165,8,4,0.9009,0.8039,0.0,0,0.2436
tx_001275,15270344,emi,network_error,cust_00454,9,0.8889,0.1111,115700.94,12855.66,2,8,5,6,0.9009,0.8416,0.3195,0,0.345
tx_001276,33713072,netbanking,insufficient_funds,cust_00433,52,0.2692,0.7308,140886.77,2709.36,5,39,22,3,0.9009,0.819,0.6793,0,0.12
tx_001277,47187540,wallet,user_cancelled,cust_00175,31,0.9032,0.0968,248868.39,8028.01,5,172,19,3,0.9009,0.9274,0.0,0,0.1221
tx_001278,31762963,wallet,temporary_timeout,cust_00200,59,0.322,0.678,225880.3,3828.48,1,137,6,4,0.9009,0.9274,0.6611,0,0.485
tx_001279,26742554,upi,insufficient_funds,cust_00054,15,0.6,0.4,138935.69,9262.38,1,7,0,3,0.9009,0.8039,0.204,1,0.2225
tx_001280,29637195,upi,authentication_failed,cust_00424,48,0.8958,0.1042,32449.13,676.02,2,105,23,4,0.9009,0.8039,0.1373,1,0.3836
tx_001281,22852621,emi,insufficient_funds,cust_00192,19,1.0,0.0,212643.44,11191.76,1,106,1,2,0.9009,0.8416,0.0,0,0.2613
tx_001282,3107413,wallet,insufficient_funds,cust_00386,51,0.902,0.098,9192.17,180.24,2,139,20,3,0.9009,0.9274,0.0309,0,0.267
tx_001283,33126514,emi,authentication_failed,cust_00179,43,0.8837,0.1163,209157.92,4864.14,3,30,10,6,0.9009,0.8416,0.077,1,0.25
tx_001284,9352894,upi,gateway_degradation,cust_00111,55,0.9636,0.0364,153787.75,2796.14,4,24,16,4,0.9009,0.8039,0.0,1,0.6811
tx_001285,28577249,wallet,user_cancelled,cust_00477,7,0.7143,0.2857,39802.07,5686.01,2,7,16,5,0.9009,0.9274,0.1942,0,0.0493
tx_001286,6523244,card,card_declined,cust_00089,28,0.8571,0.1429,5776.43,206.3,1,21,15,4,0.9009,0.969,0.2452,1,0.0817
tx_001287,45283975,upi,card_declined,cust_00427,27,0.8889,0.1111,158470.72,5869.29,1,78,9,5,0.9009,0.8039,0.1057,0,0.143
tx_001288,46229906,upi,temporary_timeout,cust_00432,19,0.8421,0.1579,180916.89,9521.94,3,30,11,0,0.9009,0.8039,0.2781,1,0.6455
tx_001289,26877013,upi,temporary_timeout,cust_00372,36,0.5833,0.4167,68022.72,1889.52,1,142,0,0,0.9009,0.8039,0.5017,1,0.6205
tx_001290,10302085,card,insufficient_funds,cust_00142,18,0.8889,0.1111,14779.37,821.08,1,153,23,2,0.9009,0.969,0.0124,0,0.2041
tx_001291,32260935,netbanking,temporary_timeout,cust_00207,52,0.9231,0.0769,116510.88,2240.59,1,177,7,4,0.9009,0.819,0.2165,1,0.492
tx_001292,15047028,upi,insufficient_funds,cust_00474,52,0.9231,0.0769,90718.96,1744.6,1,70,3,1,0.9009,0.8039,0.026,0,0.3348
tx_001293,13664115,netbanking,insufficient_funds,cust_00421,7,0.8571,0.1429,201644.65,28806.38,2,104,6,6,0.9009,0.819,0.0862,1,0.1632
tx_001294,21135449,netbanking,card_declined,cust_00496,18,1.0,0.0,15552.54,864.03,2,86,11,4,0.9009,0.819,0.0,0,0.1546
tx_001295,17512415,card,temporary_timeout,cust_00042,40,0.9,0.1,26299.04,657.48,3,26,23,3,0.9009,0.969,0.1016,0,0.3531
tx_001296,11466699,card,user_cancelled,cust_00091,31,0.7419,0.2581,98710.8,3184.22,4,122,19,5,0.9009,0.969,0.4083,0,0.02
tx_001297,38854990,wallet,card_declined,cust_00190,56,0.8929,0.1071,120901.84,2158.96,1,152,20,3,0.9009,0.9274,0.1101,0,0.1236
tx_001298,8369281,wallet,gateway_degradation,cust_00123,49,0.9796,0.0204,67998.47,1387.72,0,137,2,5,0.9009,0.9274,0.0289,1,0.6057
tx_001299,1814605,card,card_declined,cust_00096,53,0.3396,0.6604,208447.91,3932.98,0,19,19,4,0.9009,0.969,0.688,0,0.02
tx_001300,11610693,netbanking,gateway_degradation,cust_00244,38,0.8684,0.1316,15601.85,410.57,0,69,10,1,0.9009,0.819,0.1071,1,0.5122
tx_001301,23922647,upi,insufficient_funds,cust_00349,56,0.9643,0.0357,62046.75,1107.98,0,155,10,4,0.9009,0.8039,0.0567,1,0.4121
tx_001302,30750527,card,insufficient_funds,cust_00064,5,0.6,0.4,38744.44,7748.89,4,149,11,0,0.9009,0.969,0.3708,0,0.0812
tx_001303,1386056,card,card_declined,cust_00192,19,1.0,0.0,212643.44,11191.76,2,106,4,4,0.9009,0.969,0.0,1,0.1081
tx_001304,14573153,netbanking,user_cancelled,cust_00028,8,0.5,0.5,180728.66,22591.08,2,17,20,5,0.9009,0.819,0.5003,0,0.02
tx_001305,49512526,emi,network_error,cust_00220,33,0.2121,0.7879,47304.62,1433.47,4,159,8,0,0.9009,0.8416,0.7437,1,0.325
tx_001306,29568107,card,authentication_failed,cust_00062,53,0.9057,0.0943,186824.01,3524.98,2,17,17,3,0.9009,0.969,0.0749,1,0.2773
tx_001307,16791304,netbanking,user_cancelled,cust_00377,8,0.875,0.125,182096.9,22762.11,0,18,18,5,0.9009,0.819,0.135,0,0.1808
tx_001308,36574388,wallet,gateway_degradation,cust_00319,18,0.3333,0.6667,132671.54,7370.64,4,88,20,3,0.9009,0.9274,0.6971,0,0.42
tx_001309,38948248,emi,temporary_timeout,cust_00389,28,0.7143,0.2857,23642.64,844.38,4,147,13,3,0.9009,0.8416,0.2086,0,0.3594
tx_001310,16358255,upi,user_cancelled,cust_00361,56,0.9643,0.0357,186375.39,3328.13,0,176,21,1,0.9009,0.8039,0.0564,1,0.2461
tx_001311,9692008,upi,gateway_degradation,cust_00079,51,0.9608,0.0392,27731.43,543.75,5,4,14,0,0.9009,0.8039,0.004,1,0.6805
tx_001312,37156686,emi,insufficient_funds,cust_00050,2,1.0,0.0,35492.15,17746.07,2,161,2,5,0.9009,0.8416,0.1103,0,0.1974
tx_001313,5190003,card,network_error,cust_00311,3,1.0,0.0,52099.98,17366.66,1,139,23,3,0.9009,0.969,0.0031,0,0.4558
tx_001314,25336967,card,gateway_degradation,cust_00339,35,0.9714,0.0286,112683.36,3219.52,2,8,3,5,0.9009,0.969,0.0,1,0.3816
tx_001315,7897240,netbanking,insufficient_funds,cust_00148,7,0.8571,0.1429,245061.09,35008.73,3,128,22,0,0.9009,0.819,0.3068,0,0.1312
tx_001316,4166522,upi,card_declined,cust_00126,9,0.8889,0.1111,138471.77,15385.75,3,131,10,2,0.9009,0.8039,0.0,0,0.1131
tx_001317,16573371,emi,gateway_degradation,cust_00116,4,1.0,0.0,154233.34,38558.34,3,18,17,4,0.9009,0.8416,0.0,0,0.4615
tx_001318,16531603,netbanking,card_declined,cust_00279,10,0.8,0.2,128888.47,12888.85,0,76,7,2,0.9009,0.819,0.1859,0,0.0827
tx_001319,10664155,card,network_error,cust_00369,28,0.2857,0.7143,48551.41,1733.98,2,179,18,1,0.9009,0.969,0.7545,0,0.2825
tx_001320,46373312,upi,network_error,cust_00274,21,0.9048,0.0952,209143.17,9959.2,5,119,23,5,0.9009,0.8039,0.0,1,0.6278
tx_001321,47444769,emi,card_declined,cust_00002,43,0.9535,0.0465,32464.35,754.98,2,141,7,3,0.9009,0.8416,0.0,0,0.1011
tx_001322,2928979,wallet,network_error,cust_00431,58,0.8966,0.1034,94958.9,1637.22,2,62,2,2,0.9009,0.9274,0.0902,0,0.5055
tx_001323,43798473,emi,card_declined,cust_00496,18,1.0,0.0,15552.54,864.03,0,86,17,3,0.9009,0.8416,0.0,0,0.1719
tx_001324,33081273,card,temporary_timeout,cust_00478,18,0.6111,0.3889,55066.7,3059.26,3,175,13,0,0.9009,0.969,0.2704,0,0.3082
tx_001325,32423434,card,authentication_failed,cust_00173,42,0.8095,0.1905,93379.26,2223.32,1,154,17,6,0.9009,0.969,0.2953,1,0.212
tx_001326,17807969,upi,temporary_timeout,cust_00087,20,0.95,0.05,36396.05,1819.8,0,56,21,4,0.9009,0.8039,0.0751,1,0.8022
tx_001327,29594293,emi,gateway_degradation,cust_00341,45,0.9333,0.0667,75968.83,1688.2,4,119,19,1,0.9009,0.8416,0.1166,1,0.3763
tx_001328,36651752,upi,temporary_timeout,cust_00488,12,0.9167,0.0833,108972.56,9081.05,3,121,9,3,0.9009,0.8039,0.0564,0,0.706
tx_001329,12698121,emi,network_error,cust_00006,18,0.7778,0.2222,189642.89,10535.72,1,114,4,3,0.9009,0.8416,0.2361,0,0.3425
tx_001330,1268078,netbanking,card_declined,cust_00106,47,0.8936,0.1064,229128.83,4875.08,0,170,12,3,0.9009,0.819,0.0696,0,0.1688
tx_001331,32435215,netbanking,authentication_failed,cust_00235,16,0.9375,0.0625,196064.12,12254.01,4,142,13,1,0.9009,0.819,0.0531,0,0.3225
tx_001332,40581514,upi,temporary_timeout,cust_00437,55,0.8182,0.1818,1652.39,30.04,1,104,23,6,0.9009,0.8039,0.2569,1,0.6458
tx_001333,36109113,netbanking,gateway_degradation,cust_00171,34,0.8824,0.1176,43662.11,1284.18,1,60,22,5,0.9009,0.819,0.0978,0,0.4326
tx_001334,35383053,wallet,gateway_degradation,cust_00317,21,0.619,0.381,40732.89,1939.66,0,44,6,4,0.9009,0.9274,0.4031,1,0.4276
tx_001335,35334074,wallet,temporary_timeout,cust_00146,33,0.9394,0.0606,212857.21,6450.22,4,113,18,1,0.9009,0.9274,0.0839,1,0.5909
tx_001336,28129211,netbanking,gateway_degradation,cust_00122,14,0.7857,0.2143,83742.62,5981.62,1,121,22,2,0.9009,0.819,0.1196,1,0.3791
tx_001337,39205486,emi,gateway_degradation,cust_00209,14,0.1429,0.8571,200613.92,14329.57,4,100,8,2,0.9009,0.8416,0.9738,0,0.3
tx_001338,43442852,card,user_cancelled,cust_00473,27,1.0,0.0,120993.13,4481.23,2,127,16,1,0.9009,0.969,0.0,0,0.1709
tx_001339,20310044,wallet,user_cancelled,cust_00133,2,0.5,0.5,229651.25,114825.63,4,55,10,6,0.9009,0.9274,0.5573,0,0.0301
tx_001340,45059885,card,network_error,cust_00131,33,0.9394,0.0606,113852.33,3450.07,4,3,11,2,0.9009,0.969,0.1784,1,0.3772
tx_001341,22043042,upi,card_declined,cust_00036,27,0.5926,0.4074,114216.18,4230.23,3,162,11,1,0.9009,0.8039,0.5478,0,0.0204
tx_001342,43647946,wallet,insufficient_funds,cust_00374,35,0.9714,0.0286,106162.1,3033.2,3,32,20,1,0.9009,0.9274,0.0,0,0.2936
tx_001343,47927052,emi,authentication_failed,cust_00313,24,0.875,0.125,211696.39,8820.68,5,48,5,6,0.9009,0.8416,0.0064,0,0.2123
tx_001344,7006111,wallet,temporary_timeout,cust_00008,46,0.9565,0.0435,116946.89,2542.32,0,35,7,0,0.9009,0.9274,0.0288,0,0.6744
tx_001345,2711927,wallet,network_error,cust_00248,17,0.7059,0.2941,83606.99,4918.06,5,88,17,2,0.9009,0.9274,0.3495,1,0.4564
tx_001346,23852748,card,authentication_failed,cust_00224,51,0.9804,0.0196,149005.6,2921.68,1,126,4,6,0.9009,0.969,0.0,0,0.3118
tx_001347,32544725,wallet,user_cancelled,cust_00107,46,0.913,0.087,134090.98,2915.02,3,59,0,4,0.9009,0.9274,0.0,0,0.0966
tx_001348,24124248,upi,card_declined,cust_00309,23,0.8261,0.1739,183914.79,7996.3,3,105,15,2,0.9009,0.8039,0.1259,0,0.0681
tx_001349,45650744,upi,user_cancelled,cust_00208,16,1.0,0.0,198523.7,12407.73,4,74,12,3,0.9009,0.8039,0.0046,0,0.2167
tx_001350,6544104,emi,temporary_timeout,cust_00432,19,0.8421,0.1579,180916.89,9521.94,1,30,18,0,0.9009,0.8416,0.2014,0,0.435
tx_001351,31274247,wallet,insufficient_funds,cust_00360,25,0.64,0.36,231006.69,9240.27,4,164,12,5,0.9009,0.9274,0.3397,0,0.1623
tx_001352,48799362,netbanking,card_declined,cust_00284,59,0.9661,0.0339,53430.78,905.61,4,164,12,1,0.9009,0.819,0.0,1,0.1261
tx_001353,44108375,upi,gateway_degradation,cust_00057,54,0.7037,0.2963,234042.87,4334.13,5,46,4,5,0.9009,0.8039,0.0253,1,0.5443
tx_001354,6100112,emi,network_error,cust_00070,46,0.9565,0.0435,50344.03,1094.44,5,105,7,3,0.9009,0.8416,0.0,0,0.4198
tx_001355,12340546,emi,gateway_degradation,cust_00363,42,0.9048,0.0952,161382.39,3842.44,0,44,11,3,0.9009,0.8416,0.1118,0,0.4841
tx_001356,43525241,emi,temporary_timeout,cust_00014,7,0.7143,0.2857,208148.82,29735.55,3,56,20,4,0.9009,0.8416,0.2508,0,0.3543
tx_001357,44492062,wallet,temporary_timeout,cust_00424,48,0.8958,0.1042,32449.13,676.02,0,105,7,1,0.9009,0.9274,0.2706,0,0.6291
tx_001358,31174013,card,insufficient_funds,cust_00487,26,0.7308,0.2692,80523.16,3097.04,4,33,20,5,0.9009,0.969,0.217,0,0.0867
tx_001359,24300796,emi,authentication_failed,cust_00304,8,1.0,0.0,245600.49,30700.06,4,177,17,1,0.9009,0.8416,0.0,0,0.3308
tx_001360,31537964,emi,temporary_timeout,cust_00262,10,1.0,0.0,199903.77,19990.38,0,57,8,2,0.9009,0.8416,0.042,1,0.5434
tx_001361,23148573,emi,insufficient_funds,cust_00046,5,1.0,0.0,121921.25,24384.25,0,15,6,3,0.9009,0.8416,0.07,0,0.2889
tx_001362,45402508,upi,temporary_timeout,cust_00450,14,0.7857,0.2143,71457.09,5104.08,0,150,5,0,0.9009,0.8039,0.0979,1,0.7141
tx_001363,3323105,upi,temporary_timeout,cust_00007,5,0.8,0.2,223333.72,44666.74,2,174,6,0,0.9009,0.8039,0.0495,1,0.6478
tx_001364,19363259,netbanking,temporary_timeout,cust_00204,8,1.0,0.0,72412.95,9051.62,3,177,0,6,0.9009,0.819,0.0802,0,0.4816
tx_001365,31845347,emi,authentication_failed,cust_00183,29,0.8966,0.1034,38092.91,1313.55,1,85,23,1,0.9009,0.8416,0.2505,0,0.2344
